Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Sector
CVX,2022-06-06,154.23,154.32,152.16,153.3,153.3,6734200,Energy
CVX,2022-06-07,153.86,156.62,153.38,156.22,156.22,9668300,Energy
CVX,2022-06-08,156.87,158.13,156.27,157.03,157.03,8715200,Energy
CVX,2022-06-09,156.08,156.6,153.79,153.9,153.9,9764600,Energy
CVX,2022-06-10,152.9,154.81,150.54,152.06,152.06,9529700,Energy
CVX,2022-06-13,148.78,149.11,142.23,145.07,145.07,14614900,Energy
CVX,2022-06-14,146.83,149.37,143.77,145.26,145.26,10269300,Energy
CVX,2022-06-15,144.59,145.52,140.39,142.4,142.4,11565300,Energy
CVX,2022-06-16,138.66,139.18,133.29,134.79,134.79,18125900,Energy
CVX,2022-06-17,134.27,134.78,126.39,128.64,128.64,35575100,Energy
CVX,2022-06-21,131.82,135.26,131.29,134.02,134.02,13772000,Energy
CVX,2022-06-22,128.37,130.73,126.86,128.19,128.19,13735800,Energy
CVX,2022-06-23,128.99,129.37,121.5,123.48,123.48,15713700,Energy
CVX,2022-06-24,125.88,127.52,123.63,125.51,125.51,11108300,Energy
CVX,2022-06-27,126.45,129.02,126.23,127.93,127.93,9242400,Energy
CVX,2022-06-28,130.8,131.94,128.4,129.99,129.99,9183300,Energy
CVX,2022-06-29,131.45,131.87,126.65,127.42,127.42,9082900,Energy
CVX,2022-06-30,125.32,128.24,124.33,125.52,125.52,10685000,Energy
CVX,2022-07-01,127.09,127.41,123.51,127.02,127.02,7684600,Energy
CVX,2022-07-05,124.54,125.31,120.86,123.68,123.68,11513100,Energy
CVX,2022-07-06,122.81,124.2,118.6,122.05,122.05,12421200,Energy
CVX,2022-07-07,124.93,125.97,124.04,124.42,124.42,12741800,Energy
CVX,2022-07-08,125.6,126.1,122.32,123.77,123.77,7915500,Energy
CVX,2022-07-11,123.03,123.84,121.31,122.68,122.68,7056800,Energy
CVX,2022-07-12,120.07,121.04,119.0,120.44,120.44,8653900,Energy
CVX,2022-07-13,119.3,122.0,118.89,119.63,119.63,9414600,Energy
