Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Sector
PG,2020-09-28,120.73,121.94,120.05,120.25,120.25,5810800,Consumer Goods
PG,2020-09-29,120.59,120.61,119.08,119.6,119.6,4492100,Consumer Goods
PG,2020-09-30,120.39,121.86,120.08,121.11,121.11,8727800,Consumer Goods
PG,2020-10-01,121.62,121.98,120.43,121.33,121.33,5713400,Consumer Goods
PG,2020-10-02,120.19,121.22,119.33,120.35,120.35,6077900,Consumer Goods
PG,2020-10-05,120.87,121.68,120.51,121.46,121.46,6333900,Consumer Goods
PG,2020-10-06,121.48,122.66,120.95,121.65,121.65,6042900,Consumer Goods
PG,2020-10-07,122.06,123.2,121.44,122.6,122.6,4640900,Consumer Goods
PG,2020-10-08,122.48,123.67,122.3,123.43,123.43,4569800,Consumer Goods
PG,2020-10-09,123.59,125.16,123.47,124.53,124.53,6551700,Consumer Goods
PG,2020-10-12,124.89,126.63,124.89,125.9,125.9,5791500,Consumer Goods
PG,2020-10-13,125.32,126.21,125.0,125.66,125.66,4509400,Consumer Goods
PG,2020-10-14,125.63,126.43,124.67,125.51,125.51,3860700,Consumer Goods
PG,2020-10-15,124.66,125.81,124.51,125.33,125.33,4997100,Consumer Goods
PG,2020-10-16,125.84,127.1,125.4,125.81,125.81,6806100,Consumer Goods
PG,2020-10-19,125.88,126.69,122.97,123.65,123.65,6427600,Consumer Goods
PG,2020-10-20,126.88,126.95,123.64,124.15,124.15,7582100,Consumer Goods
PG,2020-10-21,124.16,125.77,124.14,124.82,124.82,5649700,Consumer Goods
PG,2020-10-22,123.97,125.08,123.61,123.94,123.94,4502900,Consumer Goods
PG,2020-10-23,124.21,125.19,124.21,124.75,124.75,4278100,Consumer Goods
PG,2020-10-26,123.98,124.46,122.68,123.81,123.81,5315500,Consumer Goods
PG,2020-10-27,124.37,125.59,124.11,124.73,124.73,6806700,Consumer Goods
PG,2020-10-28,123.06,123.49,120.31,120.62,120.62,8192200,Consumer Goods
PG,2020-10-29,120.34,121.87,118.99,120.54,120.54,5476900,Consumer Goods
PG,2020-10-30,120.2,120.91,118.0,120.13,120.13,6422000,Consumer Goods
PG,2020-11-02,121.36,122.67,120.42,121.35,121.35,6682800,Consumer Goods
PG,2020-11-03,122.07,125.0,122.07,123.74,123.74,6244200,Consumer Goods
PG,2020-11-04,123.07,125.29,122.9,123.23,123.23,5820600,Consumer Goods
PG,2020-11-05,124.8,125.76,124.23,124.75,124.75,5673100,Consumer Goods
PG,2020-11-06,125.01,126.23,124.75,125.5,125.5,4702300,Consumer Goods
PG,2020-11-09,128.05,128.73,120.56,120.91,120.91,12664700,Consumer Goods
PG,2020-11-10,121.0,123.21,120.17,122.89,122.89,7854000,Consumer Goods
PG,2020-11-11,124.29,125.29,123.24,124.48,124.48,5554300,Consumer Goods
PG,2020-11-12,124.67,124.9,123.6,124.55,124.55,5631700,Consumer Goods
PG,2020-11-13,124.6,126.59,124.31,126.42,126.42,6466800,Consumer Goods
PG,2020-11-16,126.85,126.85,123.77,124.8,124.8,7976600,Consumer Goods
PG,2020-11-17,124.32,125.71,124.2,124.31,124.31,6396800,Consumer Goods
PG,2020-11-18,124.41,124.51,122.37,122.4,122.4,6097100,Consumer Goods
PG,2020-11-19,122.55,122.77,121.31,122.25,122.25,5284100,Consumer Goods
PG,2020-11-20,122.25,122.97,121.47,122.05,122.05,4726900,Consumer Goods
PG,2020-11-23,122.07,122.62,120.79,121.58,121.58,4770600,Consumer Goods
PG,2020-11-24,121.64,122.53,120.98,121.19,121.19,7101800,Consumer Goods
PG,2020-11-25,121.05,122.13,120.95,121.51,121.51,8411300,Consumer Goods
PG,2020-11-27,121.43,121.69,120.5,121.45,121.45,4252200,Consumer Goods
PG,2020-11-30,120.91,121.97,119.81,121.68,121.68,11640400,Consumer Goods
PG,2020-12-01,121.93,122.26,121.05,122.11,122.11,7169700,Consumer Goods
PG,2020-12-02,122.11,122.61,120.47,121.23,121.23,6963000,Consumer Goods
PG,2020-12-03,120.99,121.22,118.76,120.34,120.34,8742500,Consumer Goods
PG,2020-12-04,120.22,120.79,119.05,120.45,120.45,6617200,Consumer Goods
PG,2020-12-07,119.7,120.69,119.65,120.63,120.63,6918000,Consumer Goods
PG,2020-12-08,120.06,121.6,119.54,120.96,120.96,6493500,Consumer Goods
PG,2020-12-09,120.76,120.95,119.38,119.52,119.52,6773400,Consumer Goods
PG,2020-12-10,119.62,119.97,118.32,118.73,118.73,6800500,Consumer Goods
PG,2020-12-11,117.81,119.86,117.58,119.61,119.61,6548000,Consumer Goods
PG,2020-12-14,120.06,120.85,118.96,119.03,119.03,6485300,Consumer Goods
PG,2020-12-15,119.5,120.51,119.37,119.73,119.73,5397000,Consumer Goods
PG,2020-12-16,119.78,121.15,119.78,120.27,120.27,5382500,Consumer Goods
PG,2020-12-17,120.92,121.9,120.87,121.13,121.13,7405300,Consumer Goods
